time,dihedral_C3-N2-N1-C7_No.1,dihedral_C3-N2-N1-C7_No.2,dihedral_C3-N2-N1-C7_No.3,dihedral_C3-N2-N1-C7_No.4,dihedral_C3-N2-N1-C7_No.5,dihedral_C3-N2-N1-C7_No.6,dihedral_C3-N2-N1-C7_No.7,dihedral_C3-N2-N1-C7_No.8,dihedral_C3-N2-N1-C7_No.9,dihedral_C3-N2-N1-C7_No.10,dihedral_C3-N2-N1-C7_No.11,dihedral_C3-N2-N1-C7_No.12,dihedral_C3-N2-N1-C7_No.13,dihedral_C3-N2-N1-C7_No.14,dihedral_C3-N2-N1-C7_No.15,dihedral_C3-N2-N1-C7_No.16,dihedral_C3-N2-N1-C7_No.17,dihedral_C3-N2-N1-C7_No.18,dihedral_C3-N2-N1-C7_No.19,dihedral_C3-N2-N1-C7_No.20,dihedral_C3-N2-N1-C7_No.21,dihedral_C3-N2-N1-C7_No.22,dihedral_C3-N2-N1-C7_No.23,dihedral_C3-N2-N1-C7_No.24,dihedral_C3-N2-N1-C7_No.25,dihedral_C3-N2-N1-C7_No.26,dihedral_C3-N2-N1-C7_No.27,dihedral_C3-N2-N1-C7_No.28,dihedral_C3-N2-N1-C7_No.29,dihedral_C3-N2-N1-C7_No.30,dihedral_C3-N2-N1-C7_No.31,dihedral_C3-N2-N1-C7_No.32,dihedral_C3-N2-N1-C7_No.33,dihedral_C3-N2-N1-C7_No.34,dihedral_C3-N2-N1-C7_No.35,dihedral_C3-N2-N1-C7_No.36,dihedral_C3-N2-N1-C7_No.37,dihedral_C3-N2-N1-C7_No.38,dihedral_C3-N2-N1-C7_No.39,dihedral_C3-N2-N1-C7_No.40,dihedral_C3-N2-N1-C7_No.41,dihedral_C3-N2-N1-C7_No.42,dihedral_C3-N2-N1-C7_No.43,dihedral_C3-N2-N1-C7_No.44,dihedral_C3-N2-N1-C7_No.45,dihedral_C3-N2-N1-C7_No.46,dihedral_C3-N2-N1-C7_No.47,dihedral_C3-N2-N1-C7_No.48,dihedral_C3-N2-N1-C7_No.49,dihedral_C3-N2-N1-C7_No.50,dihedral_C3-N2-N1-C7_No.51,dihedral_C3-N2-N1-C7_No.52,dihedral_C3-N2-N1-C7_No.53,dihedral_C3-N2-N1-C7_No.54,dihedral_C3-N2-N1-C7_No.55,dihedral_C3-N2-N1-C7_No.56,dihedral_C3-N2-N1-C7_No.57,dihedral_C3-N2-N1-C7_No.58,dihedral_C3-N2-N1-C7_No.59,dihedral_C3-N2-N1-C7_No.60,dihedral_C3-N2-N1-C7_No.61,dihedral_C3-N2-N1-C7_No.62,dihedral_C3-N2-N1-C7_No.63,dihedral_C3-N2-N1-C7_No.64,dihedral_C3-N2-N1-C7_No.65,dihedral_C3-N2-N1-C7_No.66,dihedral_C3-N2-N1-C7_No.67,dihedral_C3-N2-N1-C7_No.68,dihedral_C3-N2-N1-C7_No.69,dihedral_C3-N2-N1-C7_No.70,dihedral_C3-N2-N1-C7_No.71,dihedral_C3-N2-N1-C7_No.72,dihedral_C3-N2-N1-C7_No.73,dihedral_C3-N2-N1-C7_No.74,dihedral_C3-N2-N1-C7_No.75,dihedral_C3-N2-N1-C7_No.76,dihedral_C3-N2-N1-C7_No.77,dihedral_C3-N2-N1-C7_No.78,dihedral_C3-N2-N1-C7_No.79,dihedral_C3-N2-N1-C7_No.80,dihedral_C3-N2-N1-C7_No.81,dihedral_C3-N2-N1-C7_No.82,dihedral_C3-N2-N1-C7_No.83,dihedral_C3-N2-N1-C7_No.84,dihedral_C3-N2-N1-C7_No.85,dihedral_C3-N2-N1-C7_No.86,dihedral_C3-N2-N1-C7_No.87,dihedral_C3-N2-N1-C7_No.88,dihedral_C3-N2-N1-C7_No.89,dihedral_C3-N2-N1-C7_No.90,dihedral_C3-N2-N1-C7_No.91,dihedral_C3-N2-N1-C7_No.92,dihedral_C3-N2-N1-C7_No.93,dihedral_C3-N2-N1-C7_No.94,dihedral_C3-N2-N1-C7_No.95,dihedral_C3-N2-N1-C7_No.96,dihedral_C3-N2-N1-C7_No.97,dihedral_C3-N2-N1-C7_No.98,dihedral_C3-N2-N1-C7_No.99,dihedral_C3-N2-N1-C7_No.100,dihedral_C3-N2-N1-C7_No.101,dihedral_C3-N2-N1-C7_No.102,dihedral_C3-N2-N1-C7_No.103,dihedral_C3-N2-N1-C7_No.104,dihedral_C3-N2-N1-C7_No.105,dihedral_C3-N2-N1-C7_No.106,dihedral_C3-N2-N1-C7_No.107,dihedral_C3-N2-N1-C7_No.108,dihedral_C3-N2-N1-C7_No.109,dihedral_C3-N2-N1-C7_No.110,dihedral_C3-N2-N1-C7_No.111,dihedral_C3-N2-N1-C7_No.112,dihedral_C3-N2-N1-C7_No.113,dihedral_C3-N2-N1-C7_No.114,dihedral_C3-N2-N1-C7_No.115,dihedral_C3-N2-N1-C7_No.116,dihedral_C3-N2-N1-C7_No.117,dihedral_C3-N2-N1-C7_No.118,dihedral_C3-N2-N1-C7_No.119,dihedral_C3-N2-N1-C7_No.120,dihedral_C3-N2-N1-C7_No.121,dihedral_C3-N2-N1-C7_No.122,dihedral_C3-N2-N1-C7_No.123,dihedral_C3-N2-N1-C7_No.124,dihedral_C3-N2-N1-C7_No.125,dihedral_C3-N2-N1-C7_No.126,dihedral_C3-N2-N1-C7_No.127,dihedral_C3-N2-N1-C7_No.128,dihedral_C3-N2-N1-C7_No.129,dihedral_C3-N2-N1-C7_No.130,dihedral_C3-N2-N1-C7_No.131,dihedral_C3-N2-N1-C7_No.132,dihedral_C3-N2-N1-C7_No.133,dihedral_C3-N2-N1-C7_No.134,dihedral_C3-N2-N1-C7_No.135,dihedral_C3-N2-N1-C7_No.136,dihedral_C3-N2-N1-C7_No.137,dihedral_C3-N2-N1-C7_No.138,dihedral_C3-N2-N1-C7_No.139,dihedral_C3-N2-N1-C7_No.140,dihedral_C3-N2-N1-C7_No.141,dihedral_C3-N2-N1-C7_No.142,dihedral_C3-N2-N1-C7_No.143,dihedral_C3-N2-N1-C7_No.144,dihedral_C3-N2-N1-C7_No.145,dihedral_C3-N2-N1-C7_No.146,dihedral_C3-N2-N1-C7_No.147,dihedral_C3-N2-N1-C7_No.148,dihedral_C3-N2-N1-C7_No.149,dihedral_C3-N2-N1-C7_No.150,dihedral_C3-N2-N1-C7_No.151,dihedral_C3-N2-N1-C7_No.152,dihedral_C3-N2-N1-C7_No.153,dihedral_C3-N2-N1-C7_No.154,dihedral_C3-N2-N1-C7_No.155,dihedral_C3-N2-N1-C7_No.156,dihedral_C3-N2-N1-C7_No.157,dihedral_C3-N2-N1-C7_No.158,dihedral_C3-N2-N1-C7_No.159,dihedral_C3-N2-N1-C7_No.160,dihedral_C3-N2-N1-C7_No.161,dihedral_C3-N2-N1-C7_No.162,dihedral_C3-N2-N1-C7_No.163,dihedral_C3-N2-N1-C7_No.164,dihedral_C3-N2-N1-C7_No.165,dihedral_C3-N2-N1-C7_No.166,dihedral_C3-N2-N1-C7_No.167,dihedral_C3-N2-N1-C7_No.168,dihedral_C3-N2-N1-C7_No.169,dihedral_C3-N2-N1-C7_No.170,dihedral_C3-N2-N1-C7_No.171,dihedral_C3-N2-N1-C7_No.172,dihedral_C3-N2-N1-C7_No.173,dihedral_C3-N2-N1-C7_No.174,dihedral_C3-N2-N1-C7_No.175,dihedral_C3-N2-N1-C7_No.176,dihedral_C3-N2-N1-C7_No.177,dihedral_C3-N2-N1-C7_No.178,dihedral_C3-N2-N1-C7_No.179,dihedral_C3-N2-N1-C7_No.180,dihedral_C3-N2-N1-C7_No.181,dihedral_C3-N2-N1-C7_No.182,dihedral_C3-N2-N1-C7_No.183,dihedral_C3-N2-N1-C7_No.184,dihedral_C3-N2-N1-C7_No.185,dihedral_C3-N2-N1-C7_No.186,dihedral_C3-N2-N1-C7_No.187,dihedral_C3-N2-N1-C7_No.188,dihedral_C3-N2-N1-C7_No.189,dihedral_C3-N2-N1-C7_No.190,dihedral_C3-N2-N1-C7_No.191,dihedral_C3-N2-N1-C7_No.192,dihedral_C3-N2-N1-C7_No.193,dihedral_C3-N2-N1-C7_No.194,dihedral_C3-N2-N1-C7_No.195,dihedral_C3-N2-N1-C7_No.196,dihedral_C3-N2-N1-C7_No.197,dihedral_C3-N2-N1-C7_No.198,dihedral_C3-N2-N1-C7_No.199,dihedral_C3-N2-N1-C7_No.200
0.0,-0.9002268011400433,8.763949525144556,6.03843225135156,-8.168515298925167,-11.349020076653728,-1.2631310624807643,-2.2045036452863958,8.327437559308747,0.3389995631790537,6.6027904724222335,3.722290004442027,7.8435214505415365,3.047105692688987,13.968977132264822,8.672483571196231,-20.639770802177964,0.7838448644435917,4.158833762722681,-5.518876962685147,-6.102347375715011,-2.3855006473820075,4.5248839151363285,0.5295732535059099,-15.780334778250726,15.491348527964783,3.093222123474864,-0.10844093194149905,-7.4553593911732525,-12.764705981210803,0.5579137147141742,1.6914234466038431,-7.049076954168426,-7.866426663137434,-7.990291542011036,-1.5736522335333998,-3.515002639195495,-6.9270302143381945,14.198885917737817,-3.135763561888012,1.334157939168163,-10.585428869053207,15.608245169078426,5.597877608230065,3.9470236594015,0.8416059740156258,5.660334922767802,-10.06405588488206,7.154339507862176,3.9862492125226985,5.032963863267466,-7.5365125557721075,-8.123787062340764,-1.7916209985415414,-14.371422968430345,1.628338978071651,9.719581092310108,10.561869429994132,1.0699601654693849,14.43556996193522,-10.29238828758193,4.0241948719151,-0.545808129948242,-1.8742369486268822,-2.7618368144474275,0.9483279155785866,-6.587772398369398,-4.348880224204059,-25.224146264404244,-1.745150151061584,1.472978956473373,2.852836816217097,-3.099305415542622,-0.27803578780528715,-1.0403892007306514,-5.854637510280283,14.362815466158755,18.93845867235278,-7.657991595854359,6.894667434150773,-3.917702910176989,11.903418579738858,0.1889535101709388,5.382286716351018,-8.374166704513307,5.279753276929939,-3.947896854173525,12.300584416507117,2.097765583339174,7.429365574552615,1.9188036276051152,-3.6157699731855413,6.289405284388259,3.738045287883695,-9.930191394241547,1.96481757936822,-2.923250600712235,6.3355748212980085,-6.078494594466833,2.472622660551403,-0.6563538786536052,6.133542972863865,-5.578986611485868,3.989603068923958,13.105326581158188,-7.8785402921243435,9.806172077508608,3.397354479854679,7.43639207211517,-8.278433580548104,15.61273275863491,-19.785547901010222,2.174762270421046,0.35580844897318237,4.444574470201123,2.8563411283047024,-1.3807282966379384,5.235814398107924,6.163132066128414,0.30565816006502017,-0.6322755144235301,-11.413340895838353,5.324376768620327,-9.564069352692046,1.3891857925468782,19.488322428032323,-6.549236044840409,-1.7591138418552492,-4.468339736557817,5.324865638026103,-4.45978138878217,5.855852627666744,-2.2831645388696233,-5.170661957553636,-9.47101803100708,0.6132636304890116,5.669909417537528,6.532579271609873,-12.1555774722701,-0.11364644564985488,6.905764384258417,1.2631866849900195,-4.668652210479907,1.982463065592329,3.359106718039795,-5.189459035138736,-0.6124451644516642,-2.518988229767573,-4.0805532295310805,-5.316363155815704,1.61838809309838,2.7113330082725553,-5.8008349140721895,-5.875601515704746,-10.337452312700975,-6.2900739359348545,-12.333165197865712,6.552226703407644,2.739797795623918,-4.618175666831341,-2.5227230114283086,-11.546442658264992,2.964123739212276,-4.16160390453593,7.07710594876122,-2.155781358568586,2.8018223032828624,-8.382175362060321,11.157592740455922,11.373854423133045,11.089299800787515,7.789002907422772,-11.893421322306217,-0.6620365713748142,6.593094291352048,5.744452974611106,9.057147821323182,-2.613864238505032,6.055612720299091,-7.995541550319942,2.8623897004330408,-5.868332667085462,4.757368176860815,-2.4704576636001385,-0.29961151348897197,-7.77731555038284,-1.3377593735980788,4.1168700886642915,-2.575136400480565,5.0139422368419195,1.693952340808366,9.44067970161966,3.5557992163244645,9.561261966699563,3.20592357922367,0.6243977522521628,-2.4601186955062584,-4.643676577898092,6.0101609333629895,-7.988313768841798,10.530268691260018
1.0,-2.651056135967042,8.75537854396974,7.37464315352866,-8.480830704024529,-10.543415879070606,-1.7655872953597145,-3.9822673856937185,6.9351623897580925,-0.5843905386387191,6.215104032141711,2.9518319280689087,7.563718629612166,2.7030962241899754,13.318644438820915,8.376523174594633,-22.161671834975035,1.3919022988125205,3.6964133516459983,-4.632165839658451,-3.4081502147379648,-3.916196819566956,4.301816201243055,-0.9445191217618533,-15.271948010589847,17.639667530630017,4.040733918320878,-0.35393353556330154,-6.010789286208326,-15.131014014737111,0.000223934627406995,1.735747510755252,-6.556303877502577,-6.688582840699773,-9.891818762510965,-1.7672349715752071,-3.5625003939943967,-7.225644992878344,14.31220659991976,-3.525369621529006,2.611907453710854,-11.363804657523058,14.227209825996626,7.552398443260749,2.4266954248565735,1.3967967479127887,5.682316704939636,-9.768979321628269,10.128793466001266,4.354806244696848,5.2215069787721715,-6.9780130566003455,-10.13901488202786,-1.8635807465510459,-15.091275734654443,1.434430648874976,9.690776933964438,11.515308568474474,0.1074847804753472,15.344537464311196,-12.127976547752157,3.6318141549292924,0.1742856567251745,-1.5090940258524932,-2.6604535641203984,1.0825051125285126,-6.885341765569131,-3.356271335629489,-25.967844025570827,0.04124740785163975,0.4453687200070733,4.037516253982683,-3.1277023205062795,1.0872168990392954,-1.3076762815432685,-6.304130475092697,14.7340447592933,19.879103717802533,-6.601566792693732,6.025063993498761,-3.552355484979909,12.442415494258281,-0.09924892547546739,4.330531115021756,-7.310565643216856,4.954310469188205,-4.359516703993754,12.223725516410282,1.222848716092125,7.249820117908683,1.8199021836480205,-3.219600207742493,6.857200634549209,3.860362549185065,-9.4401354245537,2.602232897872457,-1.1155920247731856,6.935923499226566,-7.36712066700616,1.486576093927641,-0.6573951180645844,5.3782654744028235,-5.37005647969973,4.9215385512402685,12.273142020352326,-8.378610127340176,10.12450287031149,2.373128427637696,6.715701441658521,-7.521151981959107,17.38060482872778,-19.772940786676504,2.7869546220166233,2.3015748096858184,4.3371031588983495,3.4415185692231587,-1.1384566844842783,5.185628278291738,4.649391067539065,-0.590305969126146,-1.4825448666413985,-12.29174615079906,4.898397553439565,-9.872790427986493,0.7299999941007024,19.97332032383948,-6.050840461414364,-2.2042107449138304,-4.257093932325285,7.073428831400804,-4.31823048466809,5.611389065868813,-2.9377353728490596,-5.450358767238163,-9.423155368340126,1.8246672642737976,5.106480025746621,5.898675784778294,-11.254165337106024,-0.09110162434518797,6.848697536198116,0.8146570097532397,-2.729859850136637,2.7748386613669638,3.842889577635247,-5.849031234301393,-2.1248386399059056,-3.2912346502028877,-4.649093812831687,-5.329601208846983,2.831376957522808,1.9854388741131441,-6.499254112467652,-5.787591751499362,-9.554178102659668,-6.844300245341517,-13.407343482462533,5.7528692330066,2.872890382967956,-4.21466747352865,-1.688673497414531,-11.562570756628721,3.3686414394287563,-5.669775312045365,5.693798356466479,-3.3745145767825275,2.8894067251188753,-9.093079548940757,11.544374070142627,10.824075198676184,11.768438022077813,8.93589483488953,-12.09126931693699,-2.5000095510524476,7.79427060595632,6.352238055781625,9.576955810711327,-3.954878038893254,4.929900974871708,-7.1886084523231135,1.6955998770409502,-5.870836521476009,5.116499894807348,-3.733509312021624,-1.1470742332228554,-7.264338270780327,-1.0464641589306058,3.3883849774526915,-1.8514529372396489,5.526558924482591,2.3953595029129873,10.231058309129457,4.415154480840895,9.146667732237391,3.5295693761918114,0.20381645851167463,-1.6944487257021281,-5.432712373244447,7.012661658405496,-8.292912629186707,11.825871270758373
2.0,-4.585025525028858,8.847224649816226,9.113208158178894,-8.941511129618789,-9.504861507269903,-2.203856489546177,-5.536567881059989,5.9862143810584945,-1.4438006671322963,5.881632503466212,2.0877047905551374,7.415158818747597,2.1272170695144488,12.739193306415526,8.314336377216984,-23.78903331441651,1.860045802948057,3.14176615536492,-3.583943985529433,-0.8343854808379363,-5.376379004644053,4.316703684748081,-2.272340663334656,-15.068569878370981,20.11746823520571,4.786674654912078,-0.5768018786706002,-4.585441465221077,-17.384097366209968,-0.5820936898569424,1.5554699590442977,-6.172363692530337,-5.43989324487979,-11.768703105820212,-1.9298281146433751,-3.4287182808523085,-7.290959465791237,14.520742527936427,-3.831216142474753,4.143659008182234,-12.151167574591046,13.089809143714843,9.641034726478386,0.7168009474766838,1.8273852447101455,5.701304628272069,-9.406868573764383,13.073230832898902,4.539509951632713,5.392968476492617,-5.960188967213241,-12.17855309781786,-2.092358888857185,-15.720762300172945,1.4811182309863662,9.984138102281566,12.596765973647019,-1.027408542557143,16.149748696635157,-14.174205083831792,3.2453979331445137,0.7239781412506466,-1.2702201360035208,-2.7335938644908713,1.234867902348489,-7.1624690846774905,-2.50512633321872,-26.576999078519503,2.139828933948836,-0.7558561742987646,5.516010499571441,-3.071394256532706,2.36964962601817,-1.6032805363946354,-6.838719331215512,15.059511543121138,20.94159763436574,-5.767016903653328,5.244228365688565,-3.213240248390876,13.11454289267843,-0.11360725184238893,3.618226572688794,-6.014765947783322,4.4687559600632865,-4.642352011700914,12.280612419894231,0.5274134229264683,7.274849261238419,1.9222388225772284,-2.854924505141512,7.03978476489741,3.882943656792544,-8.909453646920161,3.190051774641112,0.8798964352120753,7.551246344164663,-8.843894068664515,0.7390271133993558,-0.8229687201720862,4.639437105105015,-5.614747761368839,5.699640828867362,11.697408635186232,-8.919934730846329,10.310706095259912,1.3905291995124678,6.009295934325202,-6.862470881142276,18.916468336812923,-19.911608915642933,3.077758792564002,4.157229221958437,4.468427051728347,4.427633777544301,-0.8508410824303576,5.191495369486392,2.9524459664865432,-1.8066158585907117,-2.2650778475478783,-13.20376992110255,4.275424053564313,-10.21481917861181,0.3372249005661901,20.350861641563107,-5.479327826017837,-2.6888438568763635,-3.7775553998836777,8.97012721847415,-3.8854309989758162,5.593790664407399,-3.985063132990178,-5.776914097660148,-9.274095166437943,2.8642883111580972,4.638863821951046,5.201911073534083,-10.531710867282019,-0.0031730838924785257,6.819486459278511,0.35177307531567076,-0.8406715744208256,3.596960361411719,4.648999151100888,-6.5953805669775845,-3.635807089162061,-4.241819532920147,-5.10073985323125,-5.2502387713708085,4.158809428151916,1.1329052872636296,-7.253466092429939,-5.677355180723408,-8.845806020715196,-7.540620453365694,-14.291929648558702,5.229482118362292,3.050019888455689,-3.867527439250081,-0.8432128928365886,-11.449049894512168,3.751608797399015,-7.24960950369744,4.397818776585562,-4.461800342150863,3.055959925043505,-9.94509425835915,11.935289827240755,10.19357429245492,12.654016910778257,9.930896349210984,-12.28859623419102,-4.495931734666367,9.109384621961734,7.110593682019727,10.153506327445022,-5.422746635140068,3.960822014336797,-6.510811040776976,0.883380136047806,-6.047764261916567,5.669500925715032,-4.701713252413354,-2.188972961373651,-6.82093712438113,-0.6662415734998328,2.6528579018827743,-0.83150555112814,6.110177478580165,3.2710147998414087,11.066715699376944,5.026969374022202,8.816146186338452,3.6706186057352843,-0.2448946220461038,-0.9438933899576731,-6.313845741481584,8.272765519651553,-8.720297448188102,13.056490366537401
3.0,-6.5922300549688275,8.963868920199404,11.108390974353643,-9.655571239227623,-8.23051949874865,-2.5154267016273497,-7.051936842227429,5.621330962240967,-2.239198025142822,5.6466650965919,1.0607348128108982,7.37734323239529,1.46896443123706,12.256434230746297,8.374698090351625,-25.354094779694144,2.195884642159611,2.4995982934646235,-2.379826988318193,1.5426116899782782,-6.795207800672005,4.6075486981705405,-3.6092595084651045,-15.112323468990473,23.089342974234963,5.393918378481638,-0.8397038506005999,-3.2392702539247726,-19.38168811491643,-1.1875809735838505,1.3031364495209083,-5.855629594054612,-4.091482666978529,-13.59777751252608,-2.0932159861546524,-2.956880568359155,-7.2023153074332855,14.892885983579689,-4.061566325376112,5.770442414934388,-13.024346733854593,12.474819451035694,11.710339263586702,-1.2004891927990504,2.1005613064228603,5.647469809324264,-9.089207098917512,15.860078520860451,4.497728337530552,5.684177474271644,-4.506024796240117,-14.20635015818259,-2.575096719792639,-16.34647231061564,1.777676239058632,10.711481165896144,13.76691716554989,-2.3203030768335595,16.93990668539356,-16.388734867579274,2.793086447473924,1.185488209176988,-1.1953097306610048,-3.076345545999012,1.428403481878315,-7.4020020958384825,-1.707937840629424,-27.236857079777266,4.411057020235554,-2.0652920778083277,7.040055998267863,-2.935741368775886,3.424479591957478,-1.7419790757369153,-7.2661545790324045,15.327708734626528,22.04867815975172,-5.112229251232444,4.6104057644309515,-3.0057901867479444,13.815034276905473,0.14626573077405808,3.390931109430822,-4.7348203892148435,3.8491599662361584,-4.756048201007475,12.460871310588606,0.10085368098814658,7.378177286936061,2.2183009140649386,-2.585956171321628,6.719675261394465,3.7386530783033853,-8.427805578092284,3.6812416302858333,3.1052248378932874,8.305198170245172,-10.410465924684157,0.23909724353481238,-1.1580076504532681,3.846116236841395,-6.186108032575523,6.356991857334149,11.3017680704578,-9.461527688561523,10.40820785224289,0.41629377945484514,5.331318554797553,-6.50025552470556,20.36921720280095,-20.10310328196546,3.1440797820259734,5.70367620032993,4.855815917664936,5.747857130327967,-0.3709808732426124,5.130608849921247,0.9603012253648817,-3.3477334861722983,-3.0332232105265375,-14.059268115073852,3.465120095374159,-10.541679645782242,0.15369471626425849,20.79980690056798,-4.99896008064221,-3.388236569563837,-3.059421870925954,10.947541693840753,-3.1560557719189006,5.7274173550248895,-5.348931489116212,-6.182532714568089,-8.965974088229695,3.5649055716976408,4.168208774277792,4.407964827474153,-10.134836705207134,0.044949533771453436,6.840763588116251,-0.008661513170541923,0.896991042739107,4.428051737932351,5.717007162918407,-7.363764211680956,-5.081008637355525,-5.352930253216348,-5.413545709088504,-5.161126932745881,5.54688953043107,-0.05214073702174104,-8.078370606320796,-5.728361180380184,-8.047933682697844,-8.294625100503804,-14.881386607282229,5.037767686272186,3.2984701552768985,-3.507291894922934,-0.055426389562158195,-11.267011659412615,4.324710907486904,-8.801058210385007,3.282724950584291,-5.370857532754145,3.212919480726059,-10.771527456758237,12.431291207711261,9.472195949697168,13.715987631820456,10.714094156048798,-12.43042406777999,-6.293958690457463,10.495084109992929,8.02793732580842,10.805623939771577,-7.0360383400262165,3.1078857377716993,-5.951938655878174,0.6047947930509382,-6.333667355700236,6.349644979966927,-5.428321497339861,-3.3597312816508005,-6.41648965135796,-0.21963416176752462,1.9665284228332738,0.49092979332400455,6.682497039925204,4.290756458019655,11.929476854068735,5.366405612215243,8.546222889110895,3.7052347236339065,-0.8583792089426342,-0.2861187913705344,-7.35582529645013,9.739953754816929,-9.167782476079518,14.253333098644603
4.0,-8.593910536409107,8.968044666019633,13.221125624995341,-10.68986257830827,-6.736598518823518,-2.670709746253278,-8.580607291140973,5.742511985144204,-3.0109472136613413,5.47400717866632,-0.03963064805365312,7.419190484030273,0.9615964389096131,11.868773573668319,8.42227345244449,-26.674104717005726,2.430282894489221,1.7035630999178044,-1.0872131760676993,3.723809037868006,-8.177725666638318,5.154512083548897,-5.077494085518479,-15.391618944898244,26.73752047734556,6.15125016775997,-1.1843451030661019,-1.9922033673257622,-21.192103958811575,-1.8554195138441905,1.1560889672834098,-5.55148724363745,-2.67237135553194,-15.373842488187474,-2.308607837636335,-2.059846087664428,-7.072605258240967,15.465942169613735,-4.201343934553085,7.359394652628963,-13.990411067384514,12.236887617490037,13.549213525241566,-3.272163039227183,2.1876856933951174,5.456833837829147,-8.917226242772754,18.455261145446695,4.244810871081866,6.216484336586377,-2.755666668171204,-16.148513492056363,-3.3553203762503037,-17.01392349731669,2.264767282826549,11.843375646961832,14.999344661125344,-3.7395575611272998,17.754689985047303,-18.76591810648086,2.321823575199539,1.5863164077016592,-1.192504035088233,-3.6948484822475707,1.6641333855176108,-7.582523039523256,-0.9421921528636018,-28.085386208511565,6.795361374733474,-3.4485779733926245,8.330183817979224,-2.8626035771570684,4.117575558496549,-1.5715758593285216,-7.419922815027037,15.606344223301921,23.127851689880753,-4.46648186374617,4.158579827015845,-2.954333269412885,14.486641462314127,0.642415725521677,3.59028412430981,-3.7360192895190387,3.131218556569665,-4.67277585305442,12.798681133203788,0.03848895825759803,7.418543405168437,2.7139714268646844,-2.4267859794222106,5.923596114386227,3.4248694848185175,-8.025537212273923,4.026698292750507,5.63739345087226,9.294037276887197,-11.957360123704373,-0.07760386414148664,-1.7034919238975987,2.904671930090462,-6.931172342542153,6.952710280412214,11.008200318493417,-10.01388896527708,10.484921503027758,-0.5499877384952205,4.692917086550375,-6.349075233192551,21.98563816297381,-20.263752962029137,3.12455294751083,6.958426909552084,5.4904776046462365,7.35904239883106,0.4766890845228766,4.877241552320755,-1.3115280853173437,-5.238989630245721,-3.838289574576788,-14.78267599220203,2.7951640501492614,-10.81843601398028,0.08231058996729501,21.423609314560533,-4.6887718356565475,-4.455066634167128,-2.2193695105386992,12.882625654140051,-2.167021207931626,5.968959185057141,-6.974286016650381,-6.688140767078067,-8.484000193238272,3.8030215779362053,3.5830275121145436,3.4635805279432956,-10.1354200057439,-0.027864194877048106,6.97457389421145,-0.21557799095699698,2.4264569066795163,5.322548543322678,6.839506402798878,-8.06002862141292,-6.4495000736337085,-6.63505903325339,-5.627143901321827,-5.1218958785817925,6.902880732154128,-1.6305654422024385,-8.93679609825199,-6.0962645334328815,-7.0775019090508176,-8.941138335196353,-15.154830520818177,5.209285492058541,3.627236429336893,-3.039827803306217,0.657174451265292,-11.205631116567163,5.2551080466819196,-10.27534594862543,2.3473248078512654,-6.114421463022996,3.282279045977694,-11.495441993172543,13.114565704712914,8.694156846224642,14.917548805634974,11.284610460879962,-12.47037823258342,-7.659729419794136,11.897270314665786,9.084679823313815,11.532211276478378,-8.78878272511955,2.312308573606457,-5.462046325927905,0.9011927125787828,-6.5510565312469184,7.073221180040545,-6.129419395795686,-4.533969884946258,-6.006751158571609,0.18037058386605656,1.4056681237737139,2.088950520882573,7.22554968890238,5.398677051591717,12.799120780426641,5.4605990742674155,8.191312115291906,3.6945536526518437,-1.690979540280683,0.26452434840829814,-8.505540423080145,11.258547974554794,-9.51707113085226,15.563985239542651
